name	eff-length	est_frags
ENST00000624215.1	18871.0	2.33153815115947e-10
ENST00000381176.4	6551.0	0.0
ENST00000475850.1	1765.0	2.1796538272822404e-15
ENST00000495250.2	1071.0	0.0
ENST00000460809.5	2705.0	2.484016630032387e-16
ENST00000495219.1	446.0	1.0847062397042209e-24
ENST00000414269.1	357.0	0.0
ENST00000420689.1	550.0	0.0
ENST00000426282.6	1876.0	3.723763180007766e-08
ENST00000347635.8	5033.0	4.1983482124565976e-08
ENST00000407019.6	1859.0	1.8224853974811258e-07
ENST00000417702.5	384.0	1.9412073290443984e-07
ENST00000461437.5	331.0	1.1905233312147688e-07
ENST00000434760.5	563.0	2.3822913129468663e-07
ENST00000484186.5	231.0	1.8389421104585788e-07
ENST00000396096.6	1695.0	1.987123018122735e-07
ENST00000461194.5	350.0	1.238446832574832e-07
ENST00000419387.5	818.0	1.5006696153932362e-07
ENST00000422489.1	343.0	2.0304001815945626e-07
ENST00000486184.1	621.0	5.8251078008075223e-08
ENST00000491860.1	293.0	1.3756054842955296e-07
ENST00000469163.1	3307.0	4.2645294362395936e-08
ENST00000216214.7	3258.0	6.804333563699621e-11
ENST00000476478.1	154.0	0.0
ENST00000454439.1	345.0	0.0
ENST00000327858.10	2696.0	0.0
ENST00000439835.1	372.0	0.0
ENST00000476366.1	672.0	0.0
ENST00000623075.1	22912.0	2.8537225276127554e-09
ENST00000623717.1	3116.0	1.787219906136549e-23
ENST00000339464.8	3719.0	8.902176102372302e-09
ENST00000609737.1	3958.0	5.044037515036283e-14
ENST00000396008.2	2617.0	1.5621967554168564e-21
ENST00000443490.5	294.0	0.0
ENST00000435439.5	2064.0	3.90274829230995e-11
ENST00000360737.4	4360.0	1.547163714647375e-08
ENST00000581461.1	5.0	0.0
ENST00000262735.9	9765.0	6.750773821214173e-09
ENST00000407236.5	9795.0	6.729805096154943e-09
ENST00000624793.1	1356.0	2.948247124675141e-13
ENST00000484619.1	78.0	0.0
ENST00000624818.1	1845.0	7.998584263882273e-13
ENST00000381037.4	1400.0	0.0
ENST00000474256.1	298.0	0.0
ENST00000381031.7	2410.0	0.0
ENST00000475467.1	279.0	4.511728671747183e-28
ENST00000476901.1	1276.0	0.0
ENST00000645026.1	1176.0	2.9281951504240138e-08
ENST00000485175.5	531.0	0.0
ENST00000485559.1	2453.0	4.315662254595551e-08
ENST00000471929.1	367.0	0.0
ENST00000441936.5	390.0	0.0
ENST00000441162.5	2436.0	5.0462894298374465e-19
ENST00000640274.1	1751.0	5.676564332204778e-15
ENST00000625149.1	381.0	0.0
ENST00000581025.1	4.0	0.0
ENST00000393264.2	2179.0	5.267791457450092e-32
ENST00000447372.1	3575.0	4.511857324989605e-11
ENST00000624882.1	1557.0	3.19408329718221e-16
ENST00000624617.1	1740.0	1.1644901764288934e-13
ENST00000444954.1	398.0	1.9457750204331944e-28
ENST00000487969.1	2422.0	4.1040368742619726e-15
ENST00000623740.1	3493.0	3.665050357751724e-12
ENST00000473946.1	1533.0	3.228085268394876e-16
ENST00000496942.5	2563.0	3.173917274932362e-11
ENST00000482969.5	1901.0	8.496266320258284e-11
ENST00000497738.1	1821.0	8.86959137800059e-11
ENST00000432455.5	1420.0	0.0
ENST00000413817.7	4739.0	4.793344827070166e-14
ENST00000495607.5	2250.0	0.0
ENST00000395738.2	4076.0	4.8980168592502437e-14
ENST00000395732.7	1458.0	2.040090961771453e-08
ENST00000474879.6	2382.0	4.2739973185564913e-07
ENST00000216080.5	2458.0	4.086880018245378e-07
ENST00000504717.1	1033.0	1.8173485941373046e-07
ENST00000514938.1	760.0	5.430134998540649e-07
ENST00000505981.5	624.0	4.135965807687817e-07
ENST00000507607.1	405.0	9.41669559998133e-08
ENST00000395698.7	1188.0	0.0
ENST00000395701.7	1877.0	0.0
ENST00000522048.1	869.0	9.270238650901511e-11
ENST00000638670.1	417.0	0.0
ENST00000468249.1	1522.0	4.6643959039006483e-08
ENST00000401779.5	669.0	1.9177485805491192e-07
ENST00000329363.8	770.0	1.613547103731529e-07
ENST00000403326.5	443.0	1.9338869900051045e-07
ENST00000405135.5	717.0	1.084376375170222e-07
ENST00000428989.2	562.0	2.387695064074884e-07
ENST00000463472.1	553.0	6.623359349241216e-08
ENST00000469660.1	436.0	1.9725789026279436e-07
ENST00000008876.7	5396.0	5.78767571748225e-32
ENST00000435118.5	926.0	1.8309884196968186e-07
ENST00000354869.7	1940.0	1.2238355811567114e-07
ENST00000425098.5	1668.0	1.465034450037496e-07
ENST00000395593.7	2141.0	1.3070164671059962e-07
ENST00000395598.7	1969.0	1.4444921385839283e-07
ENST00000395591.5	1787.0	1.0882661598191644e-07
ENST00000395595.7	2228.0	1.04094981328951e-07
ENST00000465063.5	2298.0	6.348532051786684e-08
ENST00000436958.5	1849.0	1.295398461901305e-07
ENST00000482308.1	352.0	2.0068347601865774e-18
ENST00000464678.5	631.0	1.2598027142147803e-07
ENST00000395590.5	2180.0	3.173299024799106e-08
ENST00000468451.1	361.0	2.6027529005664586e-10
ENST00000399012.6	5087.0	2.92565245132896e-16
ENST00000381657.7	5307.0	2.804370472032189e-16
ENST00000477110.6	5602.0	2.9958741006955864e-13
ENST00000381578.6	3557.0	7.735059089053473e-15
ENST00000334060.8	1751.0	2.8331931494435475e-16
ENST00000381575.6	1151.0	4.3207538617939824e-16
ENST00000436474.6	530.0	0.0
ENST00000467626.6	1589.0	1.1534331183454498e-16
ENST00000417535.7	1755.0	2.819744824198954e-16
ENST00000381524.8	2091.0	2.36664504586101e-16
ENST00000432318.8	1740.0	2.844041685421854e-16
ENST00000481245.6	259.0	9.47179400342599e-18
ENST00000355432.8	1428.0	3.4654422297326885e-16
ENST00000498153.6	914.0	5.427700295603692e-16
ENST00000443929.6	374.0	1.0323493934219422e-07
ENST00000602357.6	235.0	0.0
ENST00000534940.6	1848.0	1.0224367633315552e-06
ENST00000381317.8	1827.0	1.0779229171608853e-06
ENST00000381333.9	1835.0	8.705953313380302e-07
ENST00000463763.6	674.0	3.6739428747816836e-07
ENST00000462195.6	373.0	4.0992354087562246e-07
ENST00000474865.6	651.0	3.418487642047585e-08
ENST00000464935.6	372.0	4.1759306461869344e-32
ENST00000430536.7	290.0	0.0
ENST00000381222.8	4307.0	1.148993638440476e-16
ENST00000381223.9	4310.0	1.1481868202266443e-16
ENST00000381218.8	2632.0	1.880211090269054e-16
ENST00000381154.5	4959.0	1.6242096277148627e-11
ENST00000495294.1	1832.0	4.396800436118533e-11
ENST00000414053.1	616.0	0.0
ENST00000545496.5	2306.0	0.0
ENST00000262848.5	5831.0	1.2106214866201492e-10
ENST00000438107.1	1955.0	2.3686774939733403e-29
ENST00000434972.1	1215.0	0.0
ENST00000381093.6	5665.0	0.0
ENST00000422795.1	195.0	1.0519401744339777e-20
ENST00000362066.7	1847.0	1.08090431345035e-13
ENST00000472522.5	1333.0	0.0
ENST00000363982.1	6.0	0.0
ENST00000380762.4	872.0	0.0
ENST00000640291.1	1203.0	0.0
ENST00000619728.1	6.0	0.0
ENST00000380659.3	4811.0	1.390243210795137e-08
ENST00000451311.6	428.0	0.0060831768339427335
ENST00000380636.1	1502.0	0.0003050301475797966
ENST00000380635.5	567.0	0.0026232402939923892
ENST00000380633.1	295.0	0.004527601956560219
ENST00000542843.5	5658.0	1.926508094464529e-12
ENST00000468287.1	3245.0	3.35908060742749e-12
ENST00000622204.1	637.0	0.0
ENST00000467590.1	2407.0	3.1311969689441905e-24
ENST00000359680.9	2516.0	3.01776532869889e-13
ENST00000380579.5	2576.0	2.9474750743413e-13
ENST00000391359.2	344.0	2.7088006690279845e-07
ENST00000443437.6	2982.0	0.0
ENST00000380470.7	2548.0	4.814163517040308e-19
ENST00000333590.5	3452.0	6.338322443657614e-08
ENST00000635631.1	2650.0	6.944687694964055e-08
ENST00000542278.6	3426.0	5.228932273044343e-08
ENST00000635045.1	3538.0	6.16785246998032e-08
ENST00000635598.1	3046.0	7.287637501150605e-08
ENST00000637626.1	3677.0	5.9107479832166035e-08
ENST00000638131.1	2763.0	8.134415592313187e-08
ENST00000637296.1	1913.0	1.236949504679285e-07
ENST00000634582.1	765.0	1.0058475191635367e-07
ENST00000482148.6	892.0	8.435136724690067e-08
ENST00000634640.1	654.0	1.972509342902317e-07
ENST00000463173.1	320.0	1.2614534146844158e-07
ENST00000635480.1	543.0	6.682814960051558e-08
ENST00000634286.1	480.0	4.129935193928474e-08
ENST00000474662.2	382.0	1.0073694042342291e-07
ENST00000635543.1	372.0	9.198112547511025e-28
ENST00000484433.1	217.0	0.0
ENST00000318636.7	6635.0	4.949596102825717e-09
ENST00000380319.2	452.0	0.0
ENST00000380313.1	310.0	0.0
ENST00000630399.1	1674.0	1.2025578255086785e-13
ENST00000380308.7	544.0	7.339827092469055e-13
ENST00000380155.3	5929.0	4.992936682300321e-07
ENST00000465244.1	3831.0	2.681325350301618e-16
ENST00000426556.1	671.0	4.531411659939431e-21
ENST00000357277.7	7753.0	4.304679318764872e-19
ENST00000303843.7	7571.0	4.40414386117617e-19
ENST00000380033.8	4411.0	1.1218895294027108e-16
ENST00000420857.5	2235.0	1.1156850540527614e-16
ENST00000251900.8	4000.0	6.233890238857296e-17
ENST00000398048.4	1134.0	1.6474283381601431e-26
ENST00000491988.1	607.0	2.734907272824296e-19
ENST00000623535.1	12333.0	2.7137128168460387e-19
ENST00000623610.1	1930.0	2.564069800900899e-16
ENST00000358001.4	544.0	1.6016971076135006e-13
ENST00000357991.7	4461.0	0.0
ENST00000479496.1	5588.0	2.4094737425885456e-16
ENST00000518578.5	4497.0	8.131173527543086e-16
ENST00000379687.7	6328.0	7.317895860805755e-30
ENST00000451208.1	1037.0	1.9253675193690038e-13
ENST00000340625.3	2072.0	1.1703091887073928e-10
ENST00000579846.3	5.0	0.0
ENST00000379593.1	565.0	0.0
ENST00000379565.8	7760.0	4.225336112623863e-09
ENST00000645845.1	7911.0	4.1439803166167665e-09
ENST00000643085.1	3864.0	8.562397568384032e-09
ENST00000645270.1	3761.0	7.183924399889243e-15
ENST00000474266.1	730.0	6.78056078624709e-16
ENST00000636678.1	960.0	1.198642706899418e-31
ENST00000637843.1	2021.0	0.0
ENST00000642565.1	5843.0	9.248242268903038e-15
ENST00000642853.1	4270.0	0.0
ENST00000646008.1	567.0	0.0
ENST00000365779.2	4257.0	3.1599338009969843e-16
ENST00000455399.1	518.0	0.0
ENST00000379361.4	13514.0	5.577024644256818e-25
ENST00000379303.9	2917.0	2.501016219016358e-08
ENST00000634188.1	513.0	0.0
ENST00000435707.1	316.0	0.0
ENST00000487075.1	167.0	0.0
ENST00000460032.1	253.0	2.155225667449155e-27
ENST00000428571.5	400.0	2.1975801230033744e-07
ENST00000539115.5	6601.0	2.719928492659811e-07
ENST00000379188.7	7313.0	2.7034245819687067e-07
ENST00000419690.5	100.0	9.475815020019539e-08
ENST00000379177.5	7358.0	2.6813058722929814e-07
ENST00000304543.9	2796.0	3.0204071116245045e-07
ENST00000459724.1	473.0	1.371461838551788e-07
ENST00000480195.1	167.0	2.8860580241427963e-08
ENST00000338565.3	2706.0	2.441337207679846e-07
ENST00000474385.1	451.0	8.328994580138852e-08
ENST00000379145.5	5107.0	1.4381393549916136e-14
ENST00000496020.1	656.0	0.0
ENST00000494204.1	606.0	0.0
ENST00000356790.2	1753.0	2.424496662034612e-28
ENST00000378962.3	1655.0	2.2094191820704984e-15
ENST00000378938.1	264.0	0.0
ENST00000445240.1	92.0	0.0
ENST00000359836.5	7139.0	0.0
ENST00000445763.1	353.0	0.0
ENST00000603371.1	4574.0	4.4171466902402544e-11
ENST00000446478.1	592.0	0.0
ENST00000491253.1	450.0	0.0
ENST00000378621.7	10098.0	3.2644062930140275e-09
ENST00000642170.1	2672.0	1.248038208768959e-08
ENST00000642739.1	2566.0	2.671353257366899e-08
ENST00000646020.1	2724.0	5.450060263025592e-16
ENST00000614558.2	3581.0	1.3858087941472747e-16
ENST00000431646.1	680.0	0.0
ENST00000452690.1	2800.0	4.573584633470286e-13
ENST00000378426.5	4695.0	9.385171218326128e-10
ENST00000327877.9	1918.0	2.3040849161469743e-09
ENST00000603022.1	368.0	0.0
ENST00000416158.1	967.0	5.117564761368854e-16
ENST00000378308.6	8171.0	0.0
ENST00000324545.8	12201.0	1.360617081732473e-20
ENST00000395664.2	311.0	5.51078679744316e-19
ENST00000644876.1	6707.0	7.2522711253303684e-06
ENST00000610559.5	353.0	3.011938241770976e-16
ENST00000629496.3	4836.0	1.3250506276649986e-05
ENST00000629785.2	3257.0	8.25064345989284e-06
ENST00000630255.2	3089.0	9.090084806554897e-06
ENST00000625837.2	3037.0	6.772839927357246e-06
ENST00000630858.2	2981.0	7.0039865329244645e-06
ENST00000630370.2	2920.0	7.270654803858035e-06
ENST00000626301.2	2813.0	7.779922708799122e-06
ENST00000611546.2	370.0	1.3809319034805305e-06
ENST00000478993.5	3197.0	8.535585271176748e-06
ENST00000457138.7	4586.0	1.3786848774491612e-05
ENST00000643821.1	1234.0	3.5909634318212167e-07
ENST00000480592.6	2133.0	2.0269387337831977e-07
ENST00000647219.1	322.0	4.879049205695852e-07
ENST00000615742.4	285.0	1.3770418394762025e-05
ENST00000631641.2	1000.0	1.15138012324827e-05
ENST00000646822.1	4871.0	1.0077424564733891e-05
ENST00000441189.4	3922.0	1.5489810901834803e-05
ENST00000645589.1	4039.0	1.5567120451659608e-05
ENST00000644513.1	4045.0	1.6014860038786396e-05
ENST00000644958.1	5617.0	8.852042587460701e-06
ENST00000642722.1	4789.0	1.0965018455025837e-05
ENST00000644109.1	4209.0	1.4407979251207191e-05
ENST00000642597.1	4127.0	1.6011112509472858e-05
ENST00000646122.1	4235.0	1.4061527045734109e-05
ENST00000645080.1	5394.0	9.956106995692368e-06
ENST00000645561.1	5140.0	1.00217393466873e-05
ENST00000644307.1	4405.0	1.4951025493455128e-05
ENST00000646940.1	4449.0	1.490109020507914e-05
ENST00000642793.1	4396.0	1.6405955978660636e-05
ENST00000646196.1	5293.0	1.0629391943177913e-05
ENST00000645338.1	4498.0	1.4069544054068319e-05
ENST00000644074.1	4420.0	1.633756917199314e-05
ENST00000399959.7	4432.0	1.552708179925454e-05
ENST00000643963.1	4267.0	1.7067712034231267e-05
ENST00000646223.1	6003.0	8.825564938379246e-06
ENST00000646319.1	4354.0	1.683792991394188e-05
ENST00000645783.1	1241.0	9.191575821743215e-08
ENST00000642624.1	510.0	4.431497895650076e-06
ENST00000542215.5	1392.0	1.4643607821276709e-05
ENST00000644073.1	4149.0	1.5561922130508066e-05
ENST00000615313.5	370.0	2.5519112635784362e-06
ENST00000644677.1	4257.0	1.3835553705185276e-05
ENST00000642322.1	4073.0	1.5354704182875563e-05
ENST00000622198.5	408.0	8.711005268327202e-06
ENST00000645120.1	5451.0	8.855169814565561e-06
ENST00000646107.1	4031.0	1.4337558357163199e-05
ENST00000646627.1	2269.0	1.6640156736385775e-05
ENST00000645253.1	1849.0	6.196342663030928e-07
ENST00000642589.1	7273.0	4.480875533545401e-06
ENST00000645380.1	5417.0	8.307714750099274e-06
ENST00000646390.1	4941.0	4.4641345446444075e-06
ENST00000642424.1	5589.0	9.058313300253207e-06
ENST00000642161.1	6524.0	6.5672373089026904e-06
ENST00000645574.1	7084.0	4.397685806009689e-06
ENST00000646679.1	4493.0	1.4046715652570544e-05
ENST00000642763.1	2740.0	7.251029547221602e-06
ENST00000644260.1	859.0	1.2906712385662295e-06
ENST00000647286.1	4057.0	1.2933728509918182e-05
ENST00000642687.1	4308.0	1.2414084118802415e-05
ENST00000647373.1	129.0	5.066530765295964e-06
ENST00000642801.1	3916.0	1.553506905247726e-05
ENST00000643820.1	1131.0	1.663044834550879e-05
ENST00000646093.1	330.0	3.021513540533624e-05
ENST00000616050.3	644.0	1.1659282236817435e-05
ENST00000647477.1	3177.0	9.862042066171518e-06
ENST00000611968.2	582.0	7.50578816778761e-06
ENST00000643853.1	3776.0	3.2566200532443275e-19
ENST00000642361.1	622.0	8.041439991262532e-15
ENST00000451126.1	315.0	0.0
ENST00000405276.2	535.0	1.2343157551547951e-06
ENST00000302548.4	3149.0	6.339896456560179e-14
ENST00000451332.2	187.0	0.0
ENST00000411782.2	38.0	9.954655908520977e-31
ENST00000640777.1	596.0	6.128901698517526e-08
ENST00000625088.1	175.0	2.6138012691368254e-07
ENST00000397254.2	1390.0	9.449709801758222e-11
ENST00000399474.2	857.0	5.774468752519172e-16
ENST00000414660.1	1341.0	1.2150297564515888e-10
ENST00000398000.6	4455.0	7.4276198655846676e-09
ENST00000477281.1	2152.0	1.563269749512249e-08
ENST00000609127.1	2700.0	5.33707035492236e-08
ENST00000391045.2	4.0	0.0
ENST00000446884.1	426.0	0.0
ENST00000344302.8	2574.0	2.662620299011133e-08
ENST00000298190.10	1154.0	2.987230097338186e-08
ENST00000487081.1	1047.0	3.3118536298721016e-08
ENST00000523374.5	3873.0	6.619552730240452e-08
ENST00000414387.6	2074.0	3.34582134987784e-08
ENST00000518795.1	516.0	2.367988316720448e-22
ENST00000453909.3	1409.0	2.1579549623802923e-21
ENST00000362356.1	5.0	0.0
ENST00000421685.2	1878.0	1.598099971380613e-10
ENST00000609887.1	472.0	6.364966100353657e-10
ENST00000616978.4	9824.0	2.0379204072332416e-14
ENST00000328306.4	3638.0	1.8409224498350893e-17
ENST00000218340.3	3603.0	2.23551540647299e-11
ENST00000336169.3	1156.0	0.0
ENST00000335972.10	3359.0	0.0
ENST00000377269.3	2297.0	2.4619859682861305e-16
ENST00000457458.6	2958.0	3.463682626598692e-07
ENST00000520295.5	373.0	3.776151707717912e-13
ENST00000357227.8	2944.0	3.4857111029553446e-07
ENST00000519758.5	791.0	1.561720781352718e-07
ENST00000520893.5	743.0	1.6854053936820318e-07
ENST00000622098.4	2768.0	3.3116644784621524e-07
ENST00000517426.5	1374.0	3.1127771138580765e-07
ENST00000522234.5	1479.0	1.6950690851010603e-07
ENST00000518391.5	585.0	3.0406782634344507e-07
ENST00000428400.5	2816.0	1.1077555075827438e-07
ENST00000518022.5	1822.0	2.4739660336493103e-07
ENST00000276052.10	2816.0	3.699962751186698e-07
ENST00000523034.1	254.0	6.547351939299197e-07
ENST00000523344.5	1066.0	1.541972469219587e-07
ENST00000523699.5	475.0	2.9672411627824786e-07
ENST00000523543.1	333.0	2.680545649521092e-07
ENST00000462827.2	464.0	3.215656846136876e-07
ENST00000366224.2	277.0	3.556861361051254e-07
ENST00000377073.3	2118.0	7.0817266421920135e-19
ENST00000620748.1	131.0	6.304531439063756e-19
ENST00000377017.5	426.0	0.0
ENST00000334937.8	410.0	0.0
ENST00000421152.1	34.0	0.0
ENST00000433189.1	8.0	0.0
ENST00000413071.1	560.0	0.0
ENST00000615300.4	597.0	0.0
ENST00000488083.5	422.0	0.0
ENST00000475806.5	376.0	0.0
ENST00000445586.1	453.0	0.0
ENST00000359882.8	1677.0	1.455584750960817e-07
ENST00000472520.5	1128.0	1.8903815076994786e-07
ENST00000485288.6	1775.0	1.3598950481544925e-07
ENST00000355961.8	1648.0	1.486460670468505e-07
ENST00000528612.5	545.0	6.762847088645555e-08
ENST00000491243.5	1912.0	1.4964604379728169e-07
ENST00000361988.7	1472.0	1.7049362187494381e-07
ENST00000326194.10	1555.0	1.2814144232236546e-07
ENST00000537758.5	1171.0	1.3770086865981036e-07
ENST00000367574.8	1168.0	1.38123506936708e-07
ENST00000459953.1	385.0	9.865954554067663e-08
ENST00000610965.1	127.0	4.2513206475496e-28
ENST00000376775.3	349.0	2.868163907095393e-15
ENST00000376759.7	1962.0	2.29999438685096e-19
ENST00000453810.1	250.0	0.0
ENST00000376729.9	5269.0	6.26474829235683e-09
ENST00000218056.9	1924.0	0.0
ENST00000482260.1	578.0	0.0
ENST00000441703.6	391.0	0.0
ENST00000483506.1	345.0	3.555503954058048e-18
ENST00000488543.1	2284.0	1.3368474555237395e-21
ENST00000470059.5	812.0	0.0
ENST00000635285.1	1846.0	3.426522036841928e-07
ENST00000247138.10	1472.0	3.266488409934985e-07
ENST00000376529.8	665.0	1.7260928700426694e-31
ENST00000635628.1	2612.0	2.184854199894721e-07
ENST00000376521.6	2847.0	1.9613729738374994e-07
ENST00000445167.7	1539.0	7.202731435275852e-08
ENST00000413561.7	1657.0	2.441162728670168e-07
ENST00000376515.8	844.0	1.4441970179304375e-07
ENST00000635589.1	1224.0	6.047109675152726e-07
ENST00000616181.5	1414.0	4.930519592581723e-07
ENST00000452555.7	1363.0	5.19097523236732e-07
ENST00000446885.1	677.0	1.693330972178515e-07
ENST00000635238.1	384.0	2.1357386530959779e-07
ENST00000634665.1	286.0	1.4189475239725256e-07
ENST00000484499.5	724.0	0.0
ENST00000419374.1	197.0	0.0
ENST00000473581.5	3078.0	2.8932456965740703e-16
ENST00000611757.4	3055.0	4.831637494440794e-13
ENST00000376358.4	1232.0	0.0
ENST00000356463.7	1488.0	4.003357664889439e-10
ENST00000634671.1	622.0	9.590704170369455e-10
ENST00000634939.1	374.0	0.0
ENST00000616266.4	3095.0	6.213605404171587e-14
ENST00000494396.5	1862.0	9.91137793752187e-16
ENST00000433499.1	342.0	0.0
ENST00000218068.6	299.0	0.0
ENST00000402231.1	543.0	0.0
ENST00000376088.7	9908.0	2.5744263404187586e-21
ENST00000606349.1	5.0	0.0
ENST00000376020.6	9356.0	4.376137848815385e-13
ENST00000289292.11	6061.0	7.084573906900568e-13
ENST00000483955.1	682.0	6.296079101760393e-12
ENST00000425150.1	251.0	0.0
ENST00000418775.1	386.0	0.0
ENST00000494718.5	5218.0	1.8967630184073758e-16
ENST00000336777.9	1210.0	0.0
ENST00000610405.4	658.0	3.809356633411046e-07
ENST00000619346.4	792.0	4.848527962224029e-07
ENST00000610609.4	345.0	4.503865533731661e-07
ENST00000612188.4	576.0	7.351620470472713e-07
ENST00000616419.4	1832.0	2.7778424953416566e-07
ENST00000593751.7	2742.0	2.8962078197612886e-07
ENST00000416841.6	2337.0	2.769565249391832e-07
ENST00000509613.1	1501.0	3.183212251945697e-07
ENST00000613284.1	2435.0	1.0216227381145711e-07
ENST00000622447.4	3557.0	2.2311827362745057e-07
ENST00000617970.4	1832.0	2.7778424953416566e-07
ENST00000611661.4	1485.0	2.8117134557796825e-07
ENST00000596733.7	2742.0	2.8962078197612886e-07
ENST00000623782.3	1731.0	2.6424042846283e-07
ENST00000615092.4	1898.0	2.653374336969215e-07
ENST00000612915.4	2033.0	3.3259116872390336e-07
ENST00000612846.4	696.0	6.777360627937575e-07
ENST00000622197.4	553.0	4.817059373008503e-07
ENST00000619373.4	714.0	5.396260594469289e-07
ENST00000622732.4	367.0	3.8351292642108353e-07
ENST00000619518.4	444.0	8.578521492407838e-07
ENST00000618601.4	792.0	4.848527962224029e-07
ENST00000622323.4	648.0	5.722253093672127e-07
ENST00000612083.4	369.0	9.640746351367446e-07
ENST00000619586.4	665.0	3.716212723567123e-07
ENST00000610625.4	310.0	1.293542366106026e-07
ENST00000616592.1	119.0	2.13792369067163e-06
ENST00000619897.4	584.0	1.402278298129965e-07
ENST00000375466.2	379.0	3.2365405371378966e-18
ENST00000603385.2	4143.0	2.9607744729459185e-19
ENST00000366185.2	863.0	2.271519876140439e-13
ENST00000604849.1	996.0	0.0
ENST00000412242.1	555.0	3.6331062417385064e-13
ENST00000640694.1	5758.0	0.0
ENST00000418049.1	28.0	1.3797349726416965e-14
ENST00000488459.1	600.0	0.0
ENST00000480438.1	364.0	0.0
ENST00000413386.5	380.0	0.0
ENST00000453905.5	334.0	0.0
ENST00000375169.7	10972.0	1.692647002608703e-17
ENST00000354646.6	11141.0	1.7936349611128207e-14
ENST00000451120.1	539.0	9.060247590239985e-29
ENST00000336470.8	2157.0	1.5547995528612652e-08
ENST00000218436.6	4768.0	0.0
ENST00000413370.1	694.0	7.130626398596166e-16
ENST00000545075.2	1330.0	2.821431003392376e-06
ENST00000342972.2	1262.0	0.0
ENST00000476898.1	4750.0	4.426029117456842e-34
ENST00000374928.7	4621.0	1.7490265565533572e-11
ENST00000462627.5	8764.0	9.221521613478882e-12
ENST00000640101.1	2870.0	2.694830770769386e-34
ENST00000416450.1	773.0	1.952767116704585e-23
ENST00000610088.5	354.0	8.785310722275166e-31
ENST00000610234.5	355.0	8.787355843030217e-31
ENST00000608788.5	620.0	5.032555769529607e-31
ENST00000609401.5	2686.0	1.1707608745809203e-07
ENST00000608623.1	4853.0	5.1623300761407096e-08
ENST00000609143.5	2568.0	1.2343363678186742e-07
ENST00000636926.1	5236.0	2.1922302493857428e-32
ENST00000636276.1	3897.0	1.191235057301428e-29
ENST00000374852.3	2439.0	0.0
ENST00000425230.2	1545.0	7.940115675608518e-19
ENST00000436906.1	431.0	5.707295758819839e-18
ENST00000433352.1	761.0	1.0044589924477208e-26
ENST00000338957.4	7056.0	1.0669760295119651e-14
ENST00000438308.1	1313.0	3.1946036829677677e-15
ENST00000467444.1	537.0	0.0
ENST00000426382.2	1048.0	1.5607680979640598e-10
ENST00000470730.5	2067.0	3.2716505540067617e-10
ENST00000462972.1	183.0	2.6360687845543204e-21
ENST00000399711.1	1973.0	8.414033965646438e-20
ENST00000502251.5	967.0	0.0
ENST00000503592.5	357.0	0.0
ENST00000338352.2	1489.0	2.2852248756110695e-08
ENST00000366397.3	342.0	1.1457155902604358e-07
ENST00000489733.5	510.0	0.0
ENST00000362899.2	27.0	0.0
ENST00000374080.7	6595.0	0.0
ENST00000358741.3	2846.0	0.0
ENST00000373978.1	1311.0	0.0
ENST00000471419.6	646.0	0.0
ENST00000490044.5	3015.0	1.1028366731202507e-08
ENST00000465388.1	688.0	0.0
ENST00000423759.5	7522.0	6.158359411255636e-30
ENST00000373790.8	7429.0	6.235452886184532e-30
ENST00000461157.1	252.0	0.0
ENST00000611704.1	103.0	4.803666580847344e-15
ENST00000489074.2	568.0	4.119024152087761e-13
ENST00000455587.3	432.0	0.0
ENST00000373695.1	3013.0	2.0182940293370683e-21
ENST00000623354.1	2069.0	6.064301181675003e-19
ENST00000432517.1	302.0	4.148783921633113e-18
ENST00000334463.3	4043.0	0.0
ENST00000470671.1	410.0	0.00037762720181273575
ENST00000492695.1	155.0	1.701225219505974e-05
ENST00000316084.9	1326.0	0.013740202073650395
ENST00000486733.2	1620.0	0.00057025040735132
ENST00000373626.4	394.0	0.0056999265207604444
ENST00000373583.5	234.0	2.0035956345644142e-07
ENST00000373573.7	1814.0	8.276905201327773e-08
ENST00000373589.8	1540.0	9.983053410094713e-08
ENST00000470998.1	129.0	0.0
ENST00000373568.6	837.0	1.458720857188597e-07
ENST00000436675.5	708.0	1.2981229300268827e-07
ENST00000415409.5	713.0	5.007189213539191e-08
ENST00000412342.5	479.0	7.780142262056036e-08
ENST00000373571.5	1933.0	1.9800064917102056e-08
ENST00000439122.6	2138.0	6.879415162167953e-08
ENST00000373560.6	619.0	6.040036290559801e-08
ENST00000373559.8	432.0	8.838278156695695e-08
ENST00000478743.1	363.0	1.2350009081402981e-07
ENST00000373556.7	504.0	7.431153247990938e-08
ENST00000373554.5	633.0	7.214805507919012e-08
ENST00000444609.1	407.0	3.6422462758775014e-07
ENST00000486704.1	130.0	3.9270070257922074e-07
ENST00000373539.3	4276.0	0.0
ENST00000458170.1	251.0	0.0
ENST00000454388.1	967.0	0.0
ENST00000373518.1	1844.0	1.3711640645115994e-27
ENST00000641404.1	1022.0	2.473998566496467e-27
ENST00000421810.1	863.0	0.0
ENST00000436935.2	531.0	3.535678678304903e-26
ENST00000604411.1	36827.0	9.909163522458584e-09
ENST00000434839.2	2665.0	1.2514005039837487e-08
ENST00000429829.5	19075.0	6.914119646263706e-09
ENST00000433732.1	476.0	0.0
ENST00000602863.1	575.0	0.0
ENST00000639185.1	9458.0	5.750953280578824e-14
ENST00000602737.5	344.0	2.038476815166814e-16
